sku,month,opening_units,forecast_units,scheduled_receipts,planned_receipts,closing_units,stockout_units,reorder_point,safety_stock,order_up_to,months_of_cover,weeks_of_supply,unit_cost_usd,supplier_id,lead_time_days,order_placed_units,order_deferred_units,order_arrival_month,order_value_usd,deferred_value_usd,closing_value_usd,is_stockout,division,category,subcategory
BTR-1202,2027-03,21796.0,4596.0,0.0,8340.0,25540.0,0.0,21165.0,5160.0,25530.0,6.4,27.7,5.2816,SUP-04,110,6816,0,2027-07,35999.39,0.0,134892.06,False,Indoor Growing,Herb Kits,Single Herb
BTR-1202,2027-04,25540.0,5206.0,0.0,5196.0,25530.0,0.0,21165.0,5160.0,25530.0,6.93,30.0,5.2816,SUP-04,110,0,0,,0.0,0.0,134839.25,False,Indoor Growing,Herb Kits,Single Herb
BTR-1202,2027-05,25530.0,4616.0,0.0,4620.0,25534.0,0.0,21165.0,5160.0,25530.0,7.56,32.8,5.2816,SUP-04,110,0,0,,0.0,0.0,134860.37,False,Indoor Growing,Herb Kits,Single Herb
BTR-1202,2027-06,25534.0,3617.0,0.0,0.0,21917.0,0.0,21165.0,5160.0,25530.0,6.73,29.2,5.2816,SUP-04,110,0,0,,0.0,0.0,115756.83,False,Indoor Growing,Herb Kits,Single Herb
BTR-1202,2027-07,21917.0,3197.0,0.0,6816.0,25536.0,0.0,21165.0,5160.0,25530.0,7.71,33.4,5.2816,SUP-04,110,0,0,,0.0,0.0,134870.94,False,Indoor Growing,Herb Kits,Single Herb
BTR-1202,2027-08,25536.0,3312.0,0.0,0.0,22224.0,0.0,21165.0,5160.0,25530.0,,,5.2816,SUP-04,110,0,0,,0.0,0.0,117378.28,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2026-09,11525.0,2822.0,0.0,0.0,8703.0,0.0,18703.0,5677.0,22256.0,2.44,10.6,5.2816,SUP-04,110,16392,0,2027-01,86575.99,0.0,45965.76,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2026-10,8703.0,3050.0,3532.0,0.0,9185.0,0.0,18703.0,5677.0,22256.0,2.54,11.0,5.2816,SUP-04,110,0,0,,0.0,0.0,48511.5,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2026-11,9185.0,4392.0,3112.0,0.0,7905.0,0.0,18703.0,5677.0,22256.0,2.24,9.7,5.2816,SUP-04,110,7248,0,2027-03,38281.04,0.0,41751.05,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2026-12,7905.0,3287.0,4142.0,0.0,8760.0,0.0,18703.0,5677.0,22256.0,2.46,10.7,5.2816,SUP-04,110,4632,0,2027-04,24464.37,0.0,46266.82,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-01,8760.0,2890.0,0.0,16392.0,22262.0,0.0,18703.0,5677.0,22256.0,6.09,26.4,5.2816,SUP-04,110,4188,0,2027-05,22119.34,0.0,117578.98,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-02,22262.0,3220.0,0.0,0.0,19042.0,0.0,18703.0,5677.0,22256.0,5.11,22.1,5.2816,SUP-04,110,0,0,,0.0,0.0,100572.23,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-03,19042.0,4023.0,0.0,7248.0,22267.0,0.0,18703.0,5677.0,22256.0,6.07,26.3,5.2816,SUP-04,110,6336,0,2027-07,33464.22,0.0,117605.39,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-04,22267.0,4639.0,0.0,4632.0,22260.0,0.0,18703.0,5677.0,22256.0,6.5,28.2,5.2816,SUP-04,110,0,0,,0.0,0.0,117568.42,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-05,22260.0,4186.0,0.0,4188.0,22262.0,0.0,18703.0,5677.0,22256.0,7.02,30.4,5.2816,SUP-04,110,0,0,,0.0,0.0,117578.98,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-06,22262.0,3339.0,0.0,0.0,18923.0,0.0,18703.0,5677.0,22256.0,6.13,26.6,5.2816,SUP-04,110,0,0,,0.0,0.0,99943.72,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-07,18923.0,3003.0,0.0,6336.0,22256.0,0.0,18703.0,5677.0,22256.0,7.03,30.4,5.2816,SUP-04,110,0,0,,0.0,0.0,117547.29,False,Indoor Growing,Herb Kits,Single Herb
BTR-1203,2027-08,22256.0,3166.0,0.0,0.0,19090.0,0.0,18703.0,5677.0,22256.0,,,5.2816,SUP-04,110,0,0,,0.0,0.0,100825.74,False,Indoor Growing,Herb Kits,Single Herb
BTR-1204,2026-09,9150.0,2478.0,2767.0,0.0,9439.0,0.0,13711.0,4722.0,16776.0,3.09,13.4,12.1684,SUP-03,88,13932,0,2026-12,169530.15,0.0,114857.53,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2026-10,9439.0,2668.0,2754.0,0.0,9525.0,0.0,13711.0,4722.0,16776.0,3.08,13.3,12.1684,SUP-03,88,0,0,,0.0,0.0,115904.01,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2026-11,9525.0,3826.0,0.0,0.0,5699.0,0.0,13711.0,4722.0,16776.0,1.89,8.2,12.1684,SUP-03,88,5268,0,2027-02,64103.13,0.0,69347.71,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2026-12,5699.0,2852.0,0.0,13932.0,16779.0,0.0,13711.0,4722.0,16776.0,5.53,24.0,12.1684,SUP-03,88,3448,0,2027-03,41956.64,0.0,204173.58,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-01,16779.0,2497.0,0.0,0.0,14282.0,0.0,13711.0,4722.0,16776.0,4.6,19.9,12.1684,SUP-03,88,3956,0,2027-04,48138.19,0.0,173789.09,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-02,14282.0,2771.0,0.0,5268.0,16779.0,0.0,13711.0,4722.0,16776.0,5.3,23.0,12.1684,SUP-03,88,3560,0,2027-05,43319.5,0.0,204173.58,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-03,16779.0,3448.0,0.0,3448.0,16779.0,0.0,13711.0,4722.0,16776.0,5.4,23.4,12.1684,SUP-03,88,0,0,,0.0,0.0,204173.58,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-04,16779.0,3959.0,0.0,3956.0,16776.0,0.0,13711.0,4722.0,16776.0,5.8,25.1,12.1684,SUP-03,88,5360,0,2027-07,65222.62,0.0,204137.08,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-05,16776.0,3559.0,0.0,3560.0,16777.0,0.0,13711.0,4722.0,16776.0,6.28,27.2,12.1684,SUP-03,88,0,0,,0.0,0.0,204149.25,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-06,16777.0,2827.0,0.0,0.0,13950.0,0.0,13711.0,4722.0,16776.0,5.37,23.3,12.1684,SUP-03,88,0,0,,0.0,0.0,169749.18,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-07,13950.0,2532.0,0.0,5360.0,16778.0,0.0,13711.0,4722.0,16776.0,6.31,27.3,12.1684,SUP-03,88,0,0,,0.0,0.0,204161.42,False,Indoor Growing,Herb Kits,Gifting
BTR-1204,2027-08,16778.0,2659.0,0.0,0.0,14119.0,0.0,13711.0,4722.0,16776.0,,,12.1684,SUP-03,88,0,0,,0.0,0.0,171805.64,False,Indoor Growing,Herb Kits,Gifting
BTR-1205,2026-09,4065.0,2086.0,1909.0,0.0,3888.0,0.0,8488.0,1865.0,10746.0,1.48,6.4,6.0842,SUP-03,88,8400,0,2026-12,51107.28,0.0,23655.37,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2026-10,3888.0,2253.0,2694.0,0.0,4329.0,0.0,8488.0,1865.0,10746.0,1.63,7.0,6.0842,SUP-03,88,0,0,,0.0,0.0,26338.5,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2026-11,4329.0,3243.0,3689.0,0.0,4775.0,0.0,8488.0,1865.0,10746.0,1.84,8.0,6.0842,SUP-03,88,4512,0,2027-02,27451.91,0.0,29052.06,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2026-12,4775.0,2426.0,0.0,8400.0,10749.0,0.0,8488.0,1865.0,10746.0,4.1,17.8,6.0842,SUP-03,88,2964,0,2027-03,18033.57,0.0,65399.07,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-01,10749.0,2132.0,0.0,0.0,8617.0,0.0,8488.0,1865.0,10746.0,3.2,13.9,6.0842,SUP-03,88,3420,0,2027-04,20807.96,0.0,52427.55,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-02,8617.0,2374.0,0.0,4512.0,10755.0,0.0,8488.0,1865.0,10746.0,3.92,17.0,6.0842,SUP-03,88,3072,0,2027-05,18690.66,0.0,65435.57,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-03,10755.0,2965.0,0.0,2964.0,10754.0,0.0,8488.0,1865.0,10746.0,3.99,17.3,6.0842,SUP-03,88,2460,0,2027-06,14967.13,0.0,65429.49,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-04,10754.0,3417.0,0.0,3420.0,10757.0,0.0,8488.0,1865.0,10746.0,4.27,18.5,6.0842,SUP-03,88,0,0,,0.0,0.0,65447.74,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-05,10757.0,3082.0,0.0,3072.0,10747.0,0.0,8488.0,1865.0,10746.0,4.61,20.0,6.0842,SUP-03,88,4536,0,2027-08,27597.93,0.0,65386.9,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-06,10747.0,2457.0,0.0,2460.0,10750.0,0.0,8488.0,1865.0,10746.0,4.74,20.5,6.0842,SUP-03,88,0,0,,0.0,0.0,65405.15,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-07,10750.0,2209.0,0.0,0.0,8541.0,0.0,8488.0,1865.0,10746.0,3.67,15.9,6.0842,SUP-03,88,0,0,,0.0,0.0,51965.15,False,Indoor Growing,Herb Kits,Microgreens
BTR-1205,2027-08,8541.0,2328.0,0.0,4536.0,10749.0,0.0,8488.0,1865.0,10746.0,,,6.0842,SUP-03,88,0,0,,0.0,0.0,65399.07,False,Indoor Growing,Herb Kits,Microgreens
BTR-2001,2026-09,20126.0,6243.0,4688.0,0.0,18571.0,0.0,23460.0,11697.0,33543.0,1.86,8.1,3.8325,SUP-05,35,23508,0,2026-11,90094.41,0.0,71173.36,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2026-10,18571.0,7860.0,5661.0,0.0,16372.0,0.0,23460.0,11697.0,33543.0,1.61,7.0,3.8325,SUP-05,35,0,0,,0.0,0.0,62745.69,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2026-11,16372.0,6337.0,0.0,23508.0,33543.0,0.0,23460.0,11697.0,33543.0,3.16,13.7,3.8325,SUP-05,35,15252,0,2027-01,58453.29,0.0,128553.55,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2026-12,33543.0,5546.0,0.0,0.0,27997.0,0.0,23460.0,11697.0,33543.0,2.49,10.8,3.8325,SUP-05,35,13584,0,2027-02,52060.68,0.0,107298.5,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-01,27997.0,9697.0,0.0,15252.0,33552.0,0.0,23460.0,11697.0,33543.0,2.92,12.7,3.8325,SUP-05,35,17004,0,2027-03,65167.83,0.0,128588.04,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-02,33552.0,13585.0,0.0,13584.0,33551.0,0.0,23460.0,11697.0,33543.0,3.02,13.1,3.8325,SUP-05,35,16476,0,2027-04,63144.27,0.0,128584.21,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-03,33551.0,17007.0,0.0,17004.0,33548.0,0.0,23460.0,11697.0,33543.0,3.37,14.6,3.8325,SUP-05,35,12048,0,2027-05,46173.96,0.0,128572.71,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-04,33548.0,16478.0,0.0,16476.0,33546.0,0.0,23460.0,11697.0,33543.0,4.04,17.5,3.8325,SUP-05,35,0,0,,0.0,0.0,128565.04,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-05,33546.0,12048.0,0.0,12048.0,33546.0,0.0,23460.0,11697.0,33543.0,4.75,20.6,3.8325,SUP-05,35,14904,0,2027-07,57119.58,0.0,128565.04,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-06,33546.0,7950.0,0.0,0.0,25596.0,0.0,23460.0,11697.0,33543.0,3.87,16.7,3.8325,SUP-05,35,0,0,,0.0,0.0,98096.67,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-07,25596.0,6950.0,0.0,14904.0,33550.0,0.0,23460.0,11697.0,33543.0,5.33,23.1,3.8325,SUP-05,35,0,0,,0.0,0.0,128580.38,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2001,2027-08,33550.0,6290.0,0.0,0.0,27260.0,0.0,23460.0,11697.0,33543.0,,,3.8325,SUP-05,35,0,0,,0.0,0.0,104473.95,False,Outdoor Gardening,Seeds,Variety Packs
BTR-2002,2026-09,20749.0,10152.0,23698.0,0.0,34295.0,0.0,33151.0,15941.0,47902.0,1.94,8.4,0.9709,SUP-05,35,37176,0,2026-11,36094.18,0.0,33297.02,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2026-10,34295.0,12957.0,0.0,0.0,21338.0,0.0,33151.0,15941.0,47902.0,1.18,5.1,0.9709,SUP-05,35,0,0,,0.0,0.0,20717.06,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2026-11,21338.0,10590.0,0.0,37176.0,47924.0,0.0,33151.0,15941.0,47902.0,2.53,11.0,0.9709,SUP-05,35,26040,0,2027-01,25282.24,0.0,46529.41,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2026-12,47924.0,9395.0,0.0,0.0,38529.0,0.0,33151.0,15941.0,47902.0,1.91,8.3,0.9709,SUP-05,35,23640,0,2027-02,22952.08,0.0,37407.81,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-01,38529.0,16655.0,0.0,26040.0,47914.0,0.0,33151.0,15941.0,47902.0,2.32,10.1,0.9709,SUP-05,35,30024,0,2027-03,29150.3,0.0,46519.7,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-02,47914.0,23651.0,0.0,23640.0,47903.0,0.0,33151.0,15941.0,47902.0,2.38,10.3,0.9709,SUP-05,35,29472,0,2027-04,28614.36,0.0,46509.02,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-03,47903.0,30016.0,0.0,30024.0,47911.0,0.0,33151.0,15941.0,47902.0,2.64,11.4,0.9709,SUP-05,35,21864,0,2027-05,21227.76,0.0,46516.79,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-04,47911.0,29481.0,0.0,29472.0,47902.0,0.0,33151.0,15941.0,47902.0,3.13,13.5,0.9709,SUP-05,35,0,0,,0.0,0.0,46508.05,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-05,47902.0,21852.0,0.0,21864.0,47914.0,0.0,33151.0,15941.0,47902.0,3.64,15.8,0.9709,SUP-05,35,27576,0,2027-07,26773.54,0.0,46519.7,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-06,47914.0,14617.0,0.0,0.0,33297.0,0.0,33151.0,15941.0,47902.0,2.68,11.6,0.9709,SUP-05,35,0,0,,0.0,0.0,32328.06,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-07,33297.0,12955.0,0.0,27576.0,47918.0,0.0,33151.0,15941.0,47902.0,4.03,17.5,0.9709,SUP-05,35,0,0,,0.0,0.0,46523.59,False,Outdoor Gardening,Seeds,Vegetable
BTR-2002,2027-08,47918.0,11885.0,0.0,0.0,36033.0,0.0,33151.0,15941.0,47902.0,,,0.9709,SUP-05,35,0,0,,0.0,0.0,34984.44,False,Outdoor Gardening,Seeds,Vegetable
BTR-2003,2026-09,10013.0,6844.0,12485.0,0.0,15654.0,0.0,22912.0,10510.0,33542.0,1.35,5.8,1.1242,SUP-05,35,22320,0,2026-11,25092.14,0.0,17598.23,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2026-10,15654.0,8700.0,11370.0,0.0,18324.0,0.0,22912.0,10510.0,33542.0,1.54,6.7,1.1242,SUP-05,35,0,0,,0.0,0.0,20599.84,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2026-11,18324.0,7082.0,0.0,22320.0,33562.0,0.0,22912.0,10510.0,33542.0,2.7,11.7,1.1242,SUP-05,35,17304,0,2027-01,19453.16,0.0,37730.4,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2026-12,33562.0,6257.0,0.0,0.0,27305.0,0.0,22912.0,10510.0,33542.0,2.07,9.0,1.1242,SUP-05,35,15624,0,2027-02,17564.5,0.0,30696.28,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-01,27305.0,11047.0,0.0,17304.0,33562.0,0.0,22912.0,10510.0,33542.0,2.49,10.8,1.1242,SUP-05,35,19728,0,2027-03,22178.22,0.0,37730.4,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-02,33562.0,15624.0,0.0,15624.0,33562.0,0.0,22912.0,10510.0,33542.0,2.55,11.1,1.1242,SUP-05,35,19320,0,2027-04,21719.54,0.0,37730.4,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-03,33562.0,19748.0,0.0,19728.0,33542.0,0.0,22912.0,10510.0,33542.0,2.84,12.3,1.1242,SUP-05,35,14280,0,2027-05,16053.58,0.0,37707.92,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-04,33542.0,19317.0,0.0,19320.0,33545.0,0.0,22912.0,10510.0,33542.0,3.37,14.6,1.1242,SUP-05,35,0,0,,0.0,0.0,37711.29,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-05,33545.0,14260.0,0.0,14280.0,33565.0,0.0,22912.0,10510.0,33542.0,3.94,17.1,1.1242,SUP-05,35,17880,0,2027-07,20100.7,0.0,37733.77,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-06,33565.0,9499.0,0.0,0.0,24066.0,0.0,22912.0,10510.0,33542.0,3.0,13.0,1.1242,SUP-05,35,0,0,,0.0,0.0,27055.0,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-07,24066.0,8385.0,0.0,17880.0,33561.0,0.0,22912.0,10510.0,33542.0,4.38,19.0,1.1242,SUP-05,35,0,0,,0.0,0.0,37729.28,False,Outdoor Gardening,Seeds,Herb
BTR-2003,2027-08,33561.0,7661.0,0.0,0.0,25900.0,0.0,22912.0,10510.0,33542.0,,,1.1242,SUP-05,35,0,0,,0.0,0.0,29116.78,False,Outdoor Gardening,Seeds,Herb
BTR-2004,2026-09,11242.0,4423.0,3919.0,0.0,10738.0,0.0,10168.0,5927.0,17237.0,1.43,6.2,2.4192,SUP-09,18,12144,0,2026-10,29378.76,0.0,25977.37,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2026-10,10738.0,5623.0,0.0,12144.0,17259.0,0.0,10168.0,5927.0,17237.0,2.24,9.7,2.4192,SUP-09,18,0,0,,0.0,0.0,41752.97,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2026-11,17259.0,4578.0,0.0,0.0,12681.0,0.0,10168.0,5927.0,17237.0,1.58,6.8,2.4192,SUP-09,18,8616,0,2026-12,20843.83,0.0,30677.88,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2026-12,12681.0,4046.0,0.0,8616.0,17251.0,0.0,10168.0,5927.0,17237.0,2.02,8.7,2.4192,SUP-09,18,7152,0,2027-01,17302.12,0.0,41733.62,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-01,17251.0,7144.0,0.0,7152.0,17259.0,0.0,10168.0,5927.0,17237.0,1.98,8.6,2.4192,SUP-09,18,10104,0,2027-02,24443.6,0.0,41752.97,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-02,17259.0,10106.0,0.0,10104.0,17257.0,0.0,10168.0,5927.0,17237.0,2.03,8.8,2.4192,SUP-09,18,12768,0,2027-03,30888.35,0.0,41748.13,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-03,17257.0,12777.0,0.0,12768.0,17248.0,0.0,10168.0,5927.0,17237.0,2.25,9.8,2.4192,SUP-09,18,12504,0,2027-04,30249.68,0.0,41726.36,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-04,17248.0,12500.0,0.0,12504.0,17252.0,0.0,10168.0,5927.0,17237.0,2.68,11.6,2.4192,SUP-09,18,9216,0,2027-05,22295.35,0.0,41736.04,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-05,17252.0,9230.0,0.0,9216.0,17238.0,0.0,10168.0,5927.0,17237.0,3.13,13.5,2.4192,SUP-09,18,0,0,,0.0,0.0,41702.17,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-06,17238.0,6150.0,0.0,0.0,11088.0,0.0,10168.0,5927.0,17237.0,2.13,9.2,2.4192,SUP-09,18,11592,0,2027-07,28043.37,0.0,26824.09,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-07,11088.0,5430.0,0.0,11592.0,17250.0,0.0,10168.0,5927.0,17237.0,3.48,15.1,2.4192,SUP-09,18,0,0,,0.0,0.0,41731.2,False,Outdoor Gardening,Seeds,Flower
BTR-2004,2027-08,17250.0,4962.0,0.0,0.0,12288.0,0.0,10168.0,5927.0,17237.0,,,2.4192,SUP-09,18,0,0,,0.0,0.0,29727.13,False,Outdoor Gardening,Seeds,Flower
BTR-2005,2026-09,8001.0,1740.0,2555.0,0.0,8816.0,0.0,6472.0,3209.0,9268.0,2.93,12.7,6.3364,SUP-05,35,0,0,,0.0,0.0,55861.7,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2026-10,8816.0,2218.0,2229.0,0.0,8827.0,0.0,6472.0,3209.0,9268.0,2.86,12.4,6.3364,SUP-05,35,3864,0,2026-12,24483.85,0.0,55931.4,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2026-11,8827.0,1811.0,0.0,0.0,7016.0,0.0,6472.0,3209.0,9268.0,2.18,9.4,6.3364,SUP-05,35,2840,0,2027-01,17995.38,0.0,44456.18,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2026-12,7016.0,1605.0,0.0,3864.0,9275.0,0.0,6472.0,3209.0,9268.0,2.71,11.7,6.3364,SUP-05,35,4032,0,2027-02,25548.36,0.0,58770.11,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-01,9275.0,2843.0,0.0,2840.0,9272.0,0.0,6472.0,3209.0,9268.0,2.64,11.4,6.3364,SUP-05,35,5112,0,2027-03,32391.68,0.0,58751.1,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-02,9272.0,4033.0,0.0,4032.0,9271.0,0.0,6472.0,3209.0,9268.0,2.71,11.7,6.3364,SUP-05,35,5024,0,2027-04,31834.07,0.0,58744.76,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-03,9271.0,5114.0,0.0,5112.0,9269.0,0.0,6472.0,3209.0,9268.0,3.0,13.0,6.3364,SUP-05,35,3712,0,2027-05,23520.72,0.0,58732.09,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-04,9269.0,5018.0,0.0,5024.0,9275.0,0.0,6472.0,3209.0,9268.0,3.56,15.4,6.3364,SUP-05,35,0,0,,0.0,0.0,58770.11,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-05,9275.0,3715.0,0.0,3712.0,9272.0,0.0,6472.0,3209.0,9268.0,4.15,18.0,6.3364,SUP-05,35,4680,0,2027-07,29654.35,0.0,58751.1,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-06,9272.0,2483.0,0.0,0.0,6789.0,0.0,6472.0,3209.0,9268.0,3.22,14.0,6.3364,SUP-05,35,0,0,,0.0,0.0,43017.82,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-07,6789.0,2198.0,0.0,4680.0,9271.0,0.0,6472.0,3209.0,9268.0,4.6,19.9,6.3364,SUP-05,35,0,0,,0.0,0.0,58744.76,False,Outdoor Gardening,Seeds,Kids
BTR-2005,2027-08,9271.0,2015.0,0.0,0.0,7256.0,0.0,6472.0,3209.0,9268.0,,,6.3364,SUP-05,35,0,0,,0.0,0.0,45976.92,False,Outdoor Gardening,Seeds,Kids
BTR-2101,2026-09,61597.0,21023.0,0.0,0.0,40574.0,0.0,36598.0,21872.0,68153.0,1.27,5.5,4.3,SUP-06,14,54294,0,2026-10,233464.2,0.0,174468.2,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2026-10,40574.0,26714.0,0.0,54294.0,68154.0,0.0,36598.0,21872.0,68153.0,2.09,9.1,4.3,SUP-06,14,0,0,,0.0,0.0,293062.2,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2026-11,68154.0,15088.0,0.0,0.0,53066.0,0.0,36598.0,21872.0,68153.0,1.54,6.7,4.3,SUP-06,14,0,0,,0.0,0.0,228183.8,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2026-12,53066.0,15498.0,0.0,0.0,37568.0,0.0,36598.0,21872.0,68153.0,1.02,4.4,4.3,SUP-06,14,50490,0,2027-01,217107.0,0.0,161542.4,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-01,37568.0,19900.0,0.0,50490.0,68158.0,0.0,36598.0,21872.0,68153.0,1.74,7.5,4.3,SUP-06,14,32892,0,2027-02,141435.6,0.0,293079.4,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-02,68158.0,32896.0,0.0,32892.0,68154.0,0.0,36598.0,21872.0,68153.0,1.69,7.3,4.3,SUP-06,14,51858,0,2027-03,222989.4,0.0,293062.2,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-03,68154.0,51859.0,0.0,51858.0,68153.0,0.0,36598.0,21872.0,68153.0,1.79,7.8,4.3,SUP-06,14,57024,0,2027-04,245203.2,0.0,293057.9,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-04,68153.0,57024.0,0.0,57024.0,68153.0,0.0,36598.0,21872.0,68153.0,2.05,8.9,4.3,SUP-06,14,46578,0,2027-05,200285.4,0.0,293057.9,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-05,68153.0,46573.0,0.0,46578.0,68158.0,0.0,36598.0,21872.0,68153.0,2.36,10.2,4.3,SUP-06,14,35274,0,2027-06,151678.2,0.0,293079.4,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-06,68158.0,35277.0,0.0,35274.0,68155.0,0.0,36598.0,21872.0,68153.0,2.66,11.5,4.3,SUP-06,14,0,0,,0.0,0.0,293066.5,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-07,68155.0,28033.0,0.0,0.0,40122.0,0.0,36598.0,21872.0,68153.0,1.72,7.5,4.3,SUP-06,14,51330,0,2027-08,220719.0,0.0,172524.6,False,Outdoor Gardening,Soils & Media,Potting
BTR-2101,2027-08,40122.0,23296.0,0.0,51330.0,68156.0,0.0,36598.0,21872.0,68153.0,,,4.3,SUP-06,14,0,0,,0.0,0.0,293070.8,False,Outdoor Gardening,Soils & Media,Potting
BTR-2102,2026-09,13985.0,16129.0,40775.0,0.0,38631.0,0.0,24685.0,14922.0,45606.0,1.41,6.1,3.6,SUP-06,14,27822,0,2026-10,100159.2,0.0,139071.6,False,Outdoor Gardening,Soils & Media,Starting
BTR-2102,2026-10,38631.0,20843.0,0.0,27822.0,45610.0,0.0,24685.0,14922.0,45606.0,1.62,7.0,3.6,SUP-06,14,0,0,,0.0,0.0,164196.0,False,Outdoor Gardening,Soils & Media,Starting
