division,category,subcategory,sku,month,month_no,horizon_step,base_level,seasonal_index,yoy_growth,statistical_forecast,manual_override,final_forecast,override_source
Outdoor Gardening,Garden Kits,Gifting,BTR-2204,2027-06,6,10,1845.7322549129588,0.9459545635711437,0.0,1746.0,,1746.0,statistical
Outdoor Gardening,Garden Kits,Gifting,BTR-2204,2027-07,7,11,1845.7322549129588,0.7074531685930648,0.0,1306.0,,1306.0,statistical
Outdoor Gardening,Garden Kits,Gifting,BTR-2204,2027-08,8,12,1845.7322549129588,0.7342898897303041,0.0,1355.0,,1355.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2026-09,9,1,2914.63122745107,0.7629511536247288,0.16291372067615195,2368.0,,2368.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2026-10,10,2,2914.63122745107,0.8211062397590896,0.16291372067615195,2581.0,,2581.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2026-11,11,3,2914.63122745107,0.9985651654045437,0.16291372067615195,3178.0,,3178.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2026-12,12,4,2914.63122745107,0.8119835259731633,0.16291372067615195,2617.0,,2617.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-01,1,5,2914.63122745107,0.704742925468314,0.16291372067615195,2300.0,,2300.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-02,2,6,2914.63122745107,1.0078118772419289,0.16291372067615195,3331.0,,3331.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-03,3,7,2914.63122745107,1.374598113458217,0.16291372067615195,4601.0,,4601.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-04,4,8,2914.63122745107,1.6473761126610866,0.16291372067615195,5584.0,,5584.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-05,5,9,2914.63122745107,1.4831672645144147,0.16291372067615195,5091.0,,5091.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-06,6,10,2914.63122745107,0.9459545635711437,0.16291372067615195,3288.0,,3288.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-07,7,11,2914.63122745107,0.7074531685930648,0.16291372067615195,2490.0,,2490.0,statistical
Outdoor Gardening,Garden Kits,Kids,BTR-2203,2027-08,8,12,2914.63122745107,0.7342898897303041,0.16291372067615195,2617.0,,2617.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2026-09,9,1,2456.2014279132804,0.7629511536247288,0.35,2124.0,,2124.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2026-10,10,2,2456.2014279132804,0.8211062397590896,0.35,2343.0,,2343.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2026-11,11,3,2456.2014279132804,0.9985651654045437,0.35,2922.0,,2922.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2026-12,12,4,2456.2014279132804,0.8119835259731633,0.35,2436.0,,2436.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-01,1,5,2456.2014279132804,0.704742925468314,0.35,2168.0,,2168.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-02,2,6,2456.2014279132804,1.0078118772419289,0.35,3179.0,,3179.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-03,3,7,2456.2014279132804,1.374598113458217,0.35,4445.0,,4445.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-04,4,8,2456.2014279132804,1.6473761126610866,0.35,5462.0,,5462.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-05,5,9,2456.2014279132804,1.4831672645144147,0.35,5043.0,,5043.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-06,6,10,2456.2014279132804,0.9459545635711437,0.35,3298.0,,3298.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-07,7,11,2456.2014279132804,0.7074531685930648,0.35,2529.0,,2529.0,statistical
Outdoor Gardening,Garden Kits,Planters,BTR-2202,2027-08,8,12,2456.2014279132804,0.7342898897303041,0.35,2691.0,,2691.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2026-09,9,1,6657.174505034022,0.6387800460742694,0.09889587582294657,4423.0,,4423.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2026-10,10,2,6657.174505034022,0.8058018806415624,0.09889587582294657,5623.0,,5623.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2026-11,11,3,6657.174505034022,0.6508903345455599,0.09889587582294657,4578.0,,4578.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2026-12,12,4,6657.174505034022,0.5707361740969878,0.09889587582294657,4046.0,,4046.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-01,1,5,6657.174505034022,0.9999003173039307,0.09889587582294657,7144.0,,7144.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-02,2,6,6657.174505034022,1.4033880525652358,0.09889587582294657,10106.0,,10106.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-03,3,7,6657.174505034022,1.7602984685376488,0.09889587582294657,12777.0,,12777.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-04,4,8,6657.174505034022,1.7087323780408294,0.09889587582294657,12500.0,,12500.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-05,5,9,6657.174505034022,1.2517683536417508,0.09889587582294657,9230.0,,9230.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-06,6,10,6657.174505034022,0.8275373447891161,0.09889587582294657,6150.0,,6150.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-07,7,11,6657.174505034022,0.72489662266912,0.09889587582294657,5430.0,,5430.0,statistical
Outdoor Gardening,Seeds,Flower,BTR-2004,2027-08,8,12,6657.174505034022,0.6572700270939886,0.09889587582294657,4962.0,,4962.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2026-09,9,1,10311.794223996447,0.6387800460742694,0.09627970504601291,6844.0,,6844.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2026-10,10,2,10311.794223996447,0.8058018806415624,0.09627970504601291,8700.0,,8700.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2026-11,11,3,10311.794223996447,0.6508903345455599,0.09627970504601291,7082.0,,7082.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2026-12,12,4,10311.794223996447,0.5707361740969878,0.09627970504601291,6257.0,,6257.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-01,1,5,10311.794223996447,0.9999003173039307,0.09627970504601291,11047.0,,11047.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-02,2,6,10311.794223996447,1.4033880525652358,0.09627970504601291,15624.0,,15624.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-03,3,7,10311.794223996447,1.7602984685376488,0.09627970504601291,19748.0,,19748.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-04,4,8,10311.794223996447,1.7087323780408294,0.09627970504601291,19317.0,,19317.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-05,5,9,10311.794223996447,1.2517683536417508,0.09627970504601291,14260.0,,14260.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-06,6,10,10311.794223996447,0.8275373447891161,0.09627970504601291,9499.0,,9499.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-07,7,11,10311.794223996447,0.72489662266912,0.09627970504601291,8385.0,,8385.0,statistical
Outdoor Gardening,Seeds,Herb,BTR-2003,2027-08,8,12,10311.794223996447,0.6572700270939886,0.09627970504601291,7661.0,,7661.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2026-09,9,1,2580.7356405058754,0.6387800460742694,0.13781204455967266,1740.0,,1740.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2026-10,10,2,2580.7356405058754,0.8058018806415624,0.13781204455967266,2218.0,,2218.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2026-11,11,3,2580.7356405058754,0.6508903345455599,0.13781204455967266,1811.0,,1811.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2026-12,12,4,2580.7356405058754,0.5707361740969878,0.13781204455967266,1605.0,,1605.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-01,1,5,2580.7356405058754,0.9999003173039307,0.13781204455967266,2843.0,,2843.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-02,2,6,2580.7356405058754,1.4033880525652358,0.13781204455967266,4033.0,,4033.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-03,3,7,2580.7356405058754,1.7602984685376488,0.13781204455967266,5114.0,,5114.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-04,4,8,2580.7356405058754,1.7087323780408294,0.13781204455967266,5018.0,,5018.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-05,5,9,2580.7356405058754,1.2517683536417508,0.13781204455967266,3715.0,,3715.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-06,6,10,2580.7356405058754,0.8275373447891161,0.13781204455967266,2483.0,,2483.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-07,7,11,2580.7356405058754,0.72489662266912,0.13781204455967266,2198.0,,2198.0,statistical
Outdoor Gardening,Seeds,Kids,BTR-2005,2027-08,8,12,2580.7356405058754,0.6572700270939886,0.13781204455967266,2015.0,,2015.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2026-09,9,1,9866.069315080174,0.6387800460742694,-0.022595534088129088,6243.0,,6243.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2026-10,10,2,9866.069315080174,0.8058018806415624,-0.022595534088129088,7860.0,,7860.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2026-11,11,3,9866.069315080174,0.6508903345455599,-0.022595534088129088,6337.0,,6337.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2026-12,12,4,9866.069315080174,0.5707361740969878,-0.022595534088129088,5546.0,,5546.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-01,1,5,9866.069315080174,0.9999003173039307,-0.022595534088129088,9697.0,,9697.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-02,2,6,9866.069315080174,1.4033880525652358,-0.022595534088129088,13585.0,,13585.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-03,3,7,9866.069315080174,1.7602984685376488,-0.022595534088129088,17007.0,,17007.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-04,4,8,9866.069315080174,1.7087323780408294,-0.022595534088129088,16478.0,,16478.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-05,5,9,9866.069315080174,1.2517683536417508,-0.022595534088129088,12048.0,,12048.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-06,6,10,9866.069315080174,0.8275373447891161,-0.022595534088129088,7950.0,,7950.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-07,7,11,9866.069315080174,0.72489662266912,-0.022595534088129088,6950.0,,6950.0,statistical
Outdoor Gardening,Seeds,Variety Packs,BTR-2001,2027-08,8,12,9866.069315080174,0.6572700270939886,-0.022595534088129088,6290.0,,6290.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2026-09,9,1,14986.74678904221,0.6387800460742694,0.15122351783422694,10152.0,,10152.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2026-10,10,2,14986.74678904221,0.8058018806415624,0.15122351783422694,12957.0,,12957.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2026-11,11,3,14986.74678904221,0.6508903345455599,0.15122351783422694,10590.0,,10590.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2026-12,12,4,14986.74678904221,0.5707361740969878,0.15122351783422694,9395.0,,9395.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-01,1,5,14986.74678904221,0.9999003173039307,0.15122351783422694,16655.0,,16655.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-02,2,6,14986.74678904221,1.4033880525652358,0.15122351783422694,23651.0,,23651.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-03,3,7,14986.74678904221,1.7602984685376488,0.15122351783422694,30016.0,,30016.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-04,4,8,14986.74678904221,1.7087323780408294,0.15122351783422694,29481.0,,29481.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-05,5,9,14986.74678904221,1.2517683536417508,0.15122351783422694,21852.0,,21852.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-06,6,10,14986.74678904221,0.8275373447891161,0.15122351783422694,14617.0,,14617.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-07,7,11,14986.74678904221,0.72489662266912,0.15122351783422694,12955.0,,12955.0,statistical
Outdoor Gardening,Seeds,Vegetable,BTR-2002,2027-08,8,12,14986.74678904221,0.6572700270939886,0.15122351783422694,11885.0,,11885.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2026-09,9,1,7874.567263107641,0.6934124384289613,0.020911364600743054,5508.0,,5508.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2026-10,10,2,7874.567263107641,0.8774766305833601,0.020911364600743054,6982.0,,6982.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2026-11,11,3,7874.567263107641,0.4935150768109199,0.020911364600743054,3933.0,,3933.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2026-12,12,4,7874.567263107641,0.5048359944172394,0.020911364600743054,4031.0,,4031.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-01,1,5,7874.567263107641,0.6455273166777777,0.020911364600743054,5163.0,,5163.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-02,2,6,7874.567263107641,1.0626746411253771,0.020911364600743054,8514.0,,8514.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-03,3,7,7874.567263107641,1.6682833011189502,0.020911364600743054,13389.0,,13389.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-04,4,8,7874.567263107641,1.8268106801471469,0.020911364600743054,14686.0,,14686.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-05,5,9,7874.567263107641,1.4858076057918743,0.020911364600743054,11965.0,,11965.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-06,6,10,7874.567263107641,1.1207698837884115,0.020911364600743054,9041.0,,9041.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-07,7,11,7874.567263107641,0.8869097693514117,0.020911364600743054,7167.0,,7167.0,statistical
Outdoor Gardening,Soils & Media,Amendments,BTR-2104,2027-08,8,12,7874.567263107641,0.7339766617585695,0.020911364600743054,5941.0,,5941.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2026-09,9,1,29693.3049688443,0.6934124384289613,0.051242884682828116,21023.0,,21023.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2026-10,10,2,29693.3049688443,0.8774766305833601,0.051242884682828116,26714.0,,26714.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2026-11,11,3,29693.3049688443,0.4935150768109199,0.051242884682828116,15088.0,,15088.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2026-12,12,4,29693.3049688443,0.5048359944172394,0.051242884682828116,15498.0,,15498.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-01,1,5,29693.3049688443,0.6455273166777777,0.051242884682828116,19900.0,,19900.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-02,2,6,29693.3049688443,1.0626746411253771,0.051242884682828116,32896.0,,32896.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-03,3,7,29693.3049688443,1.6682833011189502,0.051242884682828116,51859.0,,51859.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-04,4,8,29693.3049688443,1.8268106801471469,0.051242884682828116,57024.0,,57024.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-05,5,9,29693.3049688443,1.4858076057918743,0.051242884682828116,46573.0,,46573.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-06,6,10,29693.3049688443,1.1207698837884115,0.051242884682828116,35277.0,,35277.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-07,7,11,29693.3049688443,0.8869097693514117,0.051242884682828116,28033.0,,28033.0,statistical
Outdoor Gardening,Soils & Media,Potting,BTR-2101,2027-08,8,12,29693.3049688443,0.7339766617585695,0.051242884682828116,23296.0,,23296.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2026-09,9,1,12826.624045288538,0.6934124384289613,0.03656893423270824,9028.0,,9028.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2026-10,10,2,12826.624045288538,0.8774766305833601,0.03656893423270824,11459.0,,11459.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2026-11,11,3,12826.624045288538,0.4935150768109199,0.03656893423270824,6464.0,,6464.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2026-12,12,4,12826.624045288538,0.5048359944172394,0.03656893423270824,6632.0,,6632.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-01,1,5,12826.624045288538,0.6455273166777777,0.03656893423270824,8506.0,,8506.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-02,2,6,12826.624045288538,1.0626746411253771,0.03656893423270824,14045.0,,14045.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-03,3,7,12826.624045288538,1.6682833011189502,0.03656893423270824,22115.0,,22115.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-04,4,8,12826.624045288538,1.8268106801471469,0.03656893423270824,24289.0,,24289.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-05,5,9,12826.624045288538,1.4858076057918743,0.03656893423270824,19814.0,,19814.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-06,6,10,12826.624045288538,1.1207698837884115,0.03656893423270824,14991.0,,14991.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-07,7,11,12826.624045288538,0.8869097693514117,0.03656893423270824,11898.0,,11898.0,statistical
Outdoor Gardening,Soils & Media,Raised Bed,BTR-2103,2027-08,8,12,12826.624045288538,0.7339766617585695,0.03656893423270824,9876.0,,9876.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2026-09,9,1,20944.4655170676,0.6934124384289613,0.28622127486480453,16129.0,,16129.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2026-10,10,2,20944.4655170676,0.8774766305833601,0.28622127486480453,20843.0,,20843.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2026-11,11,3,20944.4655170676,0.4935150768109199,0.28622127486480453,11971.0,,11971.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2026-12,12,4,20944.4655170676,0.5048359944172394,0.28622127486480453,12505.0,,12505.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-01,1,5,20944.4655170676,0.6455273166777777,0.28622127486480453,16329.0,,16329.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-02,2,6,20944.4655170676,1.0626746411253771,0.28622127486480453,27451.0,,27451.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-03,3,7,20944.4655170676,1.6682833011189502,0.28622127486480453,44009.0,,44009.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-04,4,8,20944.4655170676,1.8268106801471469,0.28622127486480453,49213.0,,49213.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-05,5,9,20944.4655170676,1.4858076057918743,0.28622127486480453,40875.0,,40875.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-06,6,10,20944.4655170676,1.1207698837884115,0.28622127486480453,31486.0,,31486.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-07,7,11,20944.4655170676,0.8869097693514117,0.28622127486480453,25444.0,,25444.0,statistical
Outdoor Gardening,Soils & Media,Starting,BTR-2102,2027-08,8,12,20944.4655170676,0.7339766617585695,0.28622127486480453,21503.0,,21503.0,statistical
